,region,id,link,price,price_units,type,area,area_units,misc,phone,main_img_link,desc_short,title,features,price_feature,address,latitude,longitude,phone_int,ref,images
0,faro,30137164,https://idealista.pt/en/imovel/30137164/,"1,650",€/month,T2,85,m²,Floor 2 with lift,938545462,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/8f/96/0d/111435680.jpg,"""Typology Apartment T2, located in Herdade dos Salgados. In addition to having in its location one of the highlights, the impeccable cond...","T2 flat, Vale Rabelho, Guia, Albufeira","['85 m² built, 80 m² floor area', 'T2', '2 bathrooms', 'Balcony', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', 'Furnished and with equipped kitchen', '2nd floor', 'with lift', 'Air conditioning', 'Swimming pool', 'Green areas']",Price per m²: 19.41 €/m²,"Vale Rabelho Urb. Urbanização Guia Albufeira, Faro",37.0857877,-8.3157689,+351 938545462,Listing: 30137164,"['https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/8f/96/0d/111435680.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/23/dd/31/111435681.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/10/a7/66/111435717.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/bd/f7/d2/111435750.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/66/ce/ce/111435755.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/24/0f/30/111435789.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/49/1c/82/111435811.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/b4/d9/85/111435852.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/d3/72/d8/111435909.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/23/dd/31/111435681.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/10/a7/66/111435717.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/bd/f7/d2/111435750.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/66/ce/ce/111435755.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/24/0f/30/111435789.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/49/1c/82/111435811.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/b4/d9/85/111435852.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/d3/72/d8/111435909.jpg']"
1,faro,30716892,https://idealista.pt/en/imovel/30716892/,885,€/month,T2,107,m²,Ground floor with lift,918701576,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/24/3e/0a/130495548.jpg,,"T2 flat in rua do Luar, NN, Três Castelos, Portimão","['107 m² built, 87 m² floor area', 'T2', '2 bathrooms', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation South, East, West', 'Furnished and with equipped kitchen', 'Access adapted for persons with reduced mobility', 'Ground floor', 'with lift', 'Air conditioning', 'Swimming pool', 'Green areas']",2 months deposit,Rua do Luar NN Urb. Edifício Areias da Rocha District Três Castelos Portimão Faro,37.1233547,-8.5483333,+351 918701576,Listing: 30716892,"['https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/24/3e/0a/130495548.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/28/9f/e3/130495585.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/db/3f/29/130495508.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/ee/17/8b/130495561.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/6a/10/03/130495577.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/20/ba/a5/130495572.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/30/60/9e/130495603.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/98/a5/d4/130495584.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/9b/d0/d0/130495510.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/a7/2a/a4/130495571.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/f0/87/b5/130495509.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/94/78/fb/130495569.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/d6/c2/30/130495511.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/15/26/69/130495560.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/61/b2/fc/130495574.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/ff/93/9b/130495570.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/ae/c0/e1/130495604.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/01/ff/8d/130495573.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/0f/37/fc/130495575.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/c0/92/bb/130495582.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/9d/35/7b/130495583.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/8f/3e/6e/130495592.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/28/9f/e3/130495585.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/db/3f/29/130495508.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/ee/17/8b/130495561.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/6a/10/03/130495577.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/20/ba/a5/130495572.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/30/60/9e/130495603.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/98/a5/d4/130495584.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/9b/d0/d0/130495510.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/a7/2a/a4/130495571.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/f0/87/b5/130495509.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/94/78/fb/130495569.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/d6/c2/30/130495511.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/15/26/69/130495560.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/61/b2/fc/130495574.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/ff/93/9b/130495570.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/ae/c0/e1/130495604.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/01/ff/8d/130495573.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/0f/37/fc/130495575.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/c0/92/bb/130495582.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/9d/35/7b/130495583.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/8f/3e/6e/130495592.jpg']"
2,faro,30713619,https://idealista.pt/en/imovel/30713619/,"2,250",€/month,T5,450,m²,3 hours,914962612,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/51/0f/c0/130408869.jpg,"Beautiful traditional villa, 5 bedrooms, 4 bathrooms, with large pool & mature garden, available now till 5th November 2020.","Country house in rua dos Foros, NN, Olhos de Água, Albufeira e Olhos de Água","['Country house', '1 floor', '450 m² built, 400 m² floor area', 'T5', '4 bathrooms', 'Land plot of 1,800 m²', 'Terrace', 'Balcony', 'Fireplace', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Orientation East', 'Furnished and with equipped kitchen', 'Individual heating', 'Energy efficiency rating: not indicated', 'Air conditioning', 'Swimming pool', 'Garden']",Price per m²: 5.00 €/m²,"Rua dos Foros NN Urb. Acoteias District Olhos de Água Albufeira e Olhos de Água Albufeira, Faro",37.0950372,-8.1671583,+351 914962612,Listing: 30713619,"['https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/51/0f/c0/130408869.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/c5/c7/5a/130408871.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/2a/e8/0f/130408873.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/cd/10/9c/130408846.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/45/2b/07/130408851.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/8e/76/55/130408860.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/5d/91/d5/130408861.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/28/e9/73/130408892.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/90/id.pro.pt.image.master/4d/6e/85/130408868.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/34/42/22/130409053.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/4f/40/c6/130409062.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/55/8f/f0/130409058.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/b0/45/88/130409054.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/fe/64/87/130409057.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/ab/f4/34/130409056.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/4e/c2/30/130409065.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/6d/e1/2b/130409059.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/67/88/b1/130409041.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/ee/14/ab/130409294.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/df/b8/da/130409276.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/21/47/f5/130409522.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/ee/4d/4a/130409299.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/97/d3/d0/130409630.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/2b/16/52/130409537.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/a4/bd/07/130408883.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/5b/3f/22/130409305.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/2c/66/10/130409638.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/0b/9a/e4/130408847.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/5c/cd/0b/130408848.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/32/e6/78/130408849.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/90/id.pro.pt.image.master/b5/5f/17/130408867.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/c5/c7/5a/130408871.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/2a/e8/0f/130408873.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/cd/10/9c/130408846.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/45/2b/07/130408851.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/8e/76/55/130408860.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/5d/91/d5/130408861.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/28/e9/73/130408892.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/90/id.pro.pt.image.master/4d/6e/85/130408868.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/34/42/22/130409053.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/4f/40/c6/130409062.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/55/8f/f0/130409058.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/b0/45/88/130409054.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/fe/64/87/130409057.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/ab/f4/34/130409056.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/4e/c2/30/130409065.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/6d/e1/2b/130409059.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/67/88/b1/130409041.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/ee/14/ab/130409294.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/df/b8/da/130409276.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/21/47/f5/130409522.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/ee/4d/4a/130409299.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/97/d3/d0/130409630.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/2b/16/52/130409537.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/a4/bd/07/130408883.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/5b/3f/22/130409305.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/2c/66/10/130409638.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/0b/9a/e4/130408847.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/5c/cd/0b/130408848.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/32/e6/78/130408849.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/90/id.pro.pt.image.master/b5/5f/17/130408867.jpg']"
3,faro,30712975,https://idealista.pt/en/imovel/30712975/,"1,200",€/month,T3,204,m²,4 hours,920207809,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/47/d6/63/130386896.jpg,"Rent a villa of 180 meters in Aldeia do mar VilaMoura Rua Tivoli, a place surrounded by greenery and 300 meters from VilaMoura Beach, 500...","Detached house in avenida Tivoli, 2710, Marina de Vilamoura, Vilamoura, Quarteira","['Detached house', '2 floors', '204 m² built, 180 m² floor area', 'T3', '3 bathrooms', 'Terrace', 'Balcony', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Furnished and with equipped kitchen', 'Energy efficiency rating: not indicated', 'Air conditioning', 'Garden']",2 months deposit,"Avenida Tivoli, 2710 Subdistrict Marina de Vilamoura District Vilamoura Quarteira Loulé, Faro",37.0778875,-8.115559,+351 920207809,Listing: 30712975,"['https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/47/d6/63/130386896.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/1d/e0/55/130386924.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/03/54/d1/130386940.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/07/37/9b/130386943.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/07/77/66/130386931.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/96/d3/87/130386964.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/9d/f8/93/130387030.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/74/81/6b/130387031.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/24/6a/28/130387032.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/270/id.pro.pt.image.master/4c/01/79/130387033.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/7d/b5/8c/130387034.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/c9/be/4e/130387035.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/71/04/0e/130387019.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/ac/65/42/130387036.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/94/96/47/130387041.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/4b/b5/cc/130387062.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/96/0d/ee/130387063.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/d1/66/67/130387065.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/89/ce/1d/130387066.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/a0/d7/2f/130387071.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/29/73/49/130387092.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/c0/58/41/130387084.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/f6/c7/d9/130387085.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/73/33/ec/130387093.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/ae/b5/fc/130387094.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/1d/e0/55/130386924.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/03/54/d1/130386940.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/07/37/9b/130386943.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/07/77/66/130386931.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/96/d3/87/130386964.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/9d/f8/93/130387030.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/74/81/6b/130387031.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/24/6a/28/130387032.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/270/id.pro.pt.image.master/4c/01/79/130387033.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/7d/b5/8c/130387034.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/c9/be/4e/130387035.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/71/04/0e/130387019.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/ac/65/42/130387036.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/94/96/47/130387041.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/4b/b5/cc/130387062.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/96/0d/ee/130387063.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/d1/66/67/130387065.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/89/ce/1d/130387066.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/a0/d7/2f/130387071.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/29/73/49/130387092.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/c0/58/41/130387084.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/f6/c7/d9/130387085.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/73/33/ec/130387093.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/ae/b5/fc/130387094.jpg']"
4,faro,30716612,https://idealista.pt/en/imovel/30716612/,600,€/month,T2,70,m²,Floor 2 without lift,967998380,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d4/74/72/130489965.jpg,"T2 recently refurbished and debuting. The kitchen is completely new and with modern finishes, as well as the WC. The apartment has large...","T2 flat in rua Aboim Ascensao, 44, Centro, Faro","['70 m² built', 'T2', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Storeroom', 'Fully equipped kitchen and unfurnished house', '2nd floor', 'no lift']",1 month deposit,"Rua Aboim Ascensao, 44 District Centro Faro",37.021266,-7.9369466,+351 967998380,Listing: 30716612,"['https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/d4/74/72/130489965.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/4e/8e/80/130489964.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/9b/38/99/130489948.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/bd/8c/43/130489961.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/ec/45/ae/130489962.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/7c/d7/f6/130489966.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/1d/d9/c8/130489951.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/69/e2/d6/130489950.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/7c/5b/40/130489972.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/1f/fe/a1/130489973.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/b3/04/a9/130489963.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/44/e4/7b/130489949.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/4e/8e/80/130489964.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/9b/38/99/130489948.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/bd/8c/43/130489961.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/ec/45/ae/130489962.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/7c/d7/f6/130489966.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/1d/d9/c8/130489951.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/69/e2/d6/130489950.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/7c/5b/40/130489972.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/1f/fe/a1/130489973.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/b3/04/a9/130489963.jpg', 'https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/44/e4/7b/130489949.jpg']"
